question,worker,answer
505,A1BHMDRWW9ZYSO,1
578,A1VW9W0DWXCPYE,0
578,A3NU1SQPI1NXY4,2
578,AKBP92VUQ7G3,1
578,ATQWZNGQCN1RA,1
578,A2V3P1XE33NYC3,1
578,A2UFD1I8ZO1V4G,1
578,AD317NO9623GZ,3
578,A1PAR1TMKFPKQE,1
578,A2BERTY629PZDT,1
444,A1VW9W0DWXCPYE,2
444,A3NU1SQPI1NXY4,0
444,AKBP92VUQ7G3,0
444,ATQWZNGQCN1RA,0
444,A2V3P1XE33NYC3,0
444,A2UFD1I8ZO1V4G,3
444,AD317NO9623GZ,0
444,A3E157ZN8XPUKJ,0
444,A1BHMDRWW9ZYSO,0
280,A1VW9W0DWXCPYE,0
280,A3NU1SQPI1NXY4,0
280,AKBP92VUQ7G3,1
280,ATQWZNGQCN1RA,3
280,A2V3P1XE33NYC3,1
280,A2UFD1I8ZO1V4G,3
280,AD317NO9623GZ,2
280,AM2W23THD4CI7,1
280,A53VNQRRFQ785,1
424,A1VW9W0DWXCPYE,3
424,A3NU1SQPI1NXY4,2
424,AKBP92VUQ7G3,2
424,ATQWZNGQCN1RA,0
424,A2V3P1XE33NYC3,2
424,A2UFD1I8ZO1V4G,2
424,AD317NO9623GZ,2
424,A3GLUDQZGEJL5G,0
424,A1KZOLS51I9SS7,0
526,A1VW9W0DWXCPYE,1
526,A3NU1SQPI1NXY4,3
526,AKBP92VUQ7G3,3
526,ATQWZNGQCN1RA,3
526,A2V3P1XE33NYC3,3
526,A2UFD1I8ZO1V4G,1
526,AD317NO9623GZ,2
526,A3E157ZN8XPUKJ,3
526,A3GLUDQZGEJL5G,1
228,A1VW9W0DWXCPYE,1
228,A3NU1SQPI1NXY4,3
228,AKBP92VUQ7G3,0
228,ATQWZNGQCN1RA,2
228,A2V3P1XE33NYC3,0
228,A2UFD1I8ZO1V4G,0
228,AD317NO9623GZ,0
228,A3E157ZN8XPUKJ,1
228,AM2W23THD4CI7,2
539,A3NU1SQPI1NXY4,3
539,AKBP92VUQ7G3,3
539,ATQWZNGQCN1RA,3
539,A2H321P1NSEW35,3
539,A2F0X4LN9N4O4C,3
539,A2V3P1XE33NYC3,3
539,A2UFD1I8ZO1V4G,3
539,AD317NO9623GZ,1
539,AWRAXV1RIYR0M,2
41,A3NU1SQPI1NXY4,2
41,AKBP92VUQ7G3,2
41,ATQWZNGQCN1RA,2
41,A2V3P1XE33NYC3,2
41,A2UFD1I8ZO1V4G,1
41,AD317NO9623GZ,3
41,A1PAR1TMKFPKQE,3
41,AM2W23THD4CI7,1
41,A3KAJ085J9OR0Z,2
360,A3NU1SQPI1NXY4,0
360,AKBP92VUQ7G3,0
360,ATQWZNGQCN1RA,0
360,A2V3P1XE33NYC3,0
360,A2UFD1I8ZO1V4G,0
360,AD317NO9623GZ,1
360,A1PAR1TMKFPKQE,0
360,A2AM6H3R1LSM9S,0
360,A3E157ZN8XPUKJ,0
26,A3NU1SQPI1NXY4,0
26,AKBP92VUQ7G3,0
26,ATQWZNGQCN1RA,0
26,A2H321P1NSEW35,2
26,A2V3P1XE33NYC3,0
26,A2UFD1I8ZO1V4G,0
26,AD317NO9623GZ,0
26,A1PAR1TMKFPKQE,3
26,A3E157ZN8XPUKJ,1
514,A3NU1SQPI1NXY4,0
514,AKBP92VUQ7G3,0
514,ATQWZNGQCN1RA,0
514,A2V3P1XE33NYC3,0
514,A2UFD1I8ZO1V4G,2
514,AD317NO9623GZ,0
514,A1PAR1TMKFPKQE,2
514,A3E157ZN8XPUKJ,0
514,A1BHMDRWW9ZYSO,0
377,A3NU1SQPI1NXY4,3
377,AKBP92VUQ7G3,3
377,ATQWZNGQCN1RA,0
377,A2V3P1XE33NYC3,3
377,A2UFD1I8ZO1V4G,1
377,AD317NO9623GZ,1
377,A2AM6H3R1LSM9S,1
377,A3E157ZN8XPUKJ,2
377,AM2W23THD4CI7,2
221,A3NU1SQPI1NXY4,0
221,AKBP92VUQ7G3,0
221,ATQWZNGQCN1RA,0
221,A2V3P1XE33NYC3,0
221,A2UFD1I8ZO1V4G,2
221,AD317NO9623GZ,0
221,A1BHMDRWW9ZYSO,3
221,A3GLUDQZGEJL5G,2
221,A2BERTY629PZDT,3
23,A3NU1SQPI1NXY4,1
23,AKBP92VUQ7G3,1
23,ATQWZNGQCN1RA,1
23,A2H321P1NSEW35,1
23,A2V3P1XE33NYC3,1
23,A2UFD1I8ZO1V4G,0
23,AD317NO9623GZ,3
23,A1PAR1TMKFPKQE,1
23,A3E157ZN8XPUKJ,3
238,A3NU1SQPI1NXY4,3
238,AKBP92VUQ7G3,3
238,ATQWZNGQCN1RA,3
238,A2V3P1XE33NYC3,3
238,A2UFD1I8ZO1V4G,3
238,A1PAR1TMKFPKQE,0
238,A3E157ZN8XPUKJ,2
232,A3NU1SQPI1NXY4,1
232,AKBP92VUQ7G3,1
232,ATQWZNGQCN1RA,3
232,A2V3P1XE33NYC3,1
232,A2UFD1I8ZO1V4G,3
232,AD317NO9623GZ,1
232,A2AM6H3R1LSM9S,1
232,A3E157ZN8XPUKJ,0
232,AM2W23THD4CI7,1
475,A3NU1SQPI1NXY4,0
475,AKBP92VUQ7G3,0
475,ATQWZNGQCN1RA,0
475,A2V3P1XE33NYC3,0
475,A2UFD1I8ZO1V4G,3
475,AD317NO9623GZ,3
475,A1C0Z73809FFDZ,2
475,A1PAR1TMKFPKQE,1
475,A3E157ZN8XPUKJ,3
329,A3NU1SQPI1NXY4,3
329,AKBP92VUQ7G3,3
329,ATQWZNGQCN1RA,3
329,A2V3P1XE33NYC3,3
329,AD317NO9623GZ,1
329,A1C0Z73809FFDZ,3
329,A3E157ZN8XPUKJ,2
329,A1KZOLS51I9SS7,0
250,A3NU1SQPI1NXY4,0
250,AKBP92VUQ7G3,1
250,ATQWZNGQCN1RA,0
250,A2H321P1NSEW35,0
250,A2V3P1XE33NYC3,0
250,A2UFD1I8ZO1V4G,1
250,AD317NO9623GZ,1
250,A1C0Z73809FFDZ,1
250,A2BERTY629PZDT,3
148,A3NU1SQPI1NXY4,2
148,AKBP92VUQ7G3,2
148,ATQWZNGQCN1RA,0
148,A2H321P1NSEW35,2
148,A2V3P1XE33NYC3,2
148,A2UFD1I8ZO1V4G,0
148,AD317NO9623GZ,3
148,A1BHMDRWW9ZYSO,0
148,AY5QPUSEADPBG,2
79,A3NU1SQPI1NXY4,0
79,AKBP92VUQ7G3,0
79,ATQWZNGQCN1RA,0
79,A2V3P1XE33NYC3,0
79,A2UFD1I8ZO1V4G,1
79,AD317NO9623GZ,1
79,AWRAXV1RIYR0M,2
79,A3E157ZN8XPUKJ,2
79,A1BHMDRWW9ZYSO,3
35,A3NU1SQPI1NXY4,2
35,AKBP92VUQ7G3,2
35,ATQWZNGQCN1RA,1
35,A2H321P1NSEW35,2
35,A2V3P1XE33NYC3,2
35,A2UFD1I8ZO1V4G,2
35,AD317NO9623GZ,3
35,A3E157ZN8XPUKJ,1
35,AM2W23THD4CI7,0
191,A3NU1SQPI1NXY4,2
191,AKBP92VUQ7G3,2
191,ATQWZNGQCN1RA,2
191,A2V3P1XE33NYC3,2
191,A2UFD1I8ZO1V4G,2
191,AD317NO9623GZ,2
191,A1C0Z73809FFDZ,2
191,AM2W23THD4CI7,2
191,A53VNQRRFQ785,2
355,A3NU1SQPI1NXY4,3
355,AKBP92VUQ7G3,3
355,ATQWZNGQCN1RA,3
355,A2V3P1XE33NYC3,3
355,A2UFD1I8ZO1V4G,1
355,AD317NO9623GZ,1
355,A1PAR1TMKFPKQE,1
355,A3E157ZN8XPUKJ,2
355,A1BHMDRWW9ZYSO,2
392,A3NU1SQPI1NXY4,1
392,AKBP92VUQ7G3,1
392,ATQWZNGQCN1RA,1
392,A2V3P1XE33NYC3,1
392,A2UFD1I8ZO1V4G,2
392,AD317NO9623GZ,1
392,AWRAXV1RIYR0M,3
392,A3E157ZN8XPUKJ,0
392,A3UX2FXA3NMJCS,2
92,A3NU1SQPI1NXY4,1
92,AKBP92VUQ7G3,1
92,ATQWZNGQCN1RA,3
92,A2H321P1NSEW35,1
92,A2V3P1XE33NYC3,1
92,A2UFD1I8ZO1V4G,1
92,AD317NO9623GZ,3
92,A3E157ZN8XPUKJ,1
92,A3KAJ085J9OR0Z,1
581,A3NU1SQPI1NXY4,3
581,AKBP92VUQ7G3,3
581,ATQWZNGQCN1RA,3
581,A2H321P1NSEW35,3
581,A2V3P1XE33NYC3,3
581,A2UFD1I8ZO1V4G,3
581,AD317NO9623GZ,3
581,A2AM6H3R1LSM9S,3
581,A3E157ZN8XPUKJ,3
426,A3NU1SQPI1NXY4,1
426,AKBP92VUQ7G3,0
426,ATQWZNGQCN1RA,1
426,A2V3P1XE33NYC3,1
426,A2UFD1I8ZO1V4G,1
426,AD317NO9623GZ,2
426,A1PAR1TMKFPKQE,1
426,A2AM6H3R1LSM9S,1
426,A1BHMDRWW9ZYSO,1
207,A3NU1SQPI1NXY4,3
207,AKBP92VUQ7G3,3
207,ATQWZNGQCN1RA,3
207,A2V3P1XE33NYC3,3
207,A2UFD1I8ZO1V4G,3
207,AD317NO9623GZ,3
207,A3E157ZN8XPUKJ,1
207,A1BHMDRWW9ZYSO,1
207,AY5QPUSEADPBG,2
8,A3NU1SQPI1NXY4,2
8,AKBP92VUQ7G3,2
8,ATQWZNGQCN1RA,2
8,A2V3P1XE33NYC3,2
8,A2UFD1I8ZO1V4G,1
8,AD317NO9623GZ,2
8,A2AM6H3R1LSM9S,1
8,A3E157ZN8XPUKJ,1
8,AM2W23THD4CI7,2
261,A3NU1SQPI1NXY4,0
261,AKBP92VUQ7G3,0
261,ATQWZNGQCN1RA,2
261,A2H321P1NSEW35,1
261,A2V3P1XE33NYC3,0
261,A2UFD1I8ZO1V4G,0
261,AD317NO9623GZ,0
261,A1PAR1TMKFPKQE,1
261,A3E157ZN8XPUKJ,0
73,A3NU1SQPI1NXY4,3
73,AKBP92VUQ7G3,3
73,ATQWZNGQCN1RA,2
73,A2H321P1NSEW35,3
73,A2F0X4LN9N4O4C,3
73,A2V3P1XE33NYC3,3
73,A2UFD1I8ZO1V4G,1
73,AD317NO9623GZ,3
73,A1BHMDRWW9ZYSO,3
431,A3NU1SQPI1NXY4,0
431,AKBP92VUQ7G3,0
431,ATQWZNGQCN1RA,0
431,A2H321P1NSEW35,0
431,A2V3P1XE33NYC3,0
431,A2UFD1I8ZO1V4G,1
431,AD317NO9623GZ,0
431,A3E157ZN8XPUKJ,0
431,A2BERTY629PZDT,3
219,A3NU1SQPI1NXY4,0
219,AKBP92VUQ7G3,3
219,ATQWZNGQCN1RA,3
219,A2H321P1NSEW35,0
219,A2V3P1XE33NYC3,0
219,A2UFD1I8ZO1V4G,2
219,AD317NO9623GZ,1
219,A1PAR1TMKFPKQE,2
219,A3E157ZN8XPUKJ,1
28,A3NU1SQPI1NXY4,3
28,AKBP92VUQ7G3,0
28,ATQWZNGQCN1RA,3
28,A2H321P1NSEW35,3
28,A2V3P1XE33NYC3,3
28,A2UFD1I8ZO1V4G,3
28,AD317NO9623GZ,1
28,A1PAR1TMKFPKQE,1
28,A3E157ZN8XPUKJ,3
25,A3NU1SQPI1NXY4,1
25,AKBP92VUQ7G3,1
25,ATQWZNGQCN1RA,0
25,A2H321P1NSEW35,1
25,A2V3P1XE33NYC3,1
25,A2UFD1I8ZO1V4G,1
25,AD317NO9623GZ,2
25,A1PAR1TMKFPKQE,3
25,A3E157ZN8XPUKJ,2
417,A3NU1SQPI1NXY4,0
417,AKBP92VUQ7G3,0
417,ATQWZNGQCN1RA,0
417,A2H321P1NSEW35,0
417,A2V3P1XE33NYC3,0
417,A2UFD1I8ZO1V4G,2
417,AD317NO9623GZ,0
417,A1PAR1TMKFPKQE,1
417,A3E157ZN8XPUKJ,0
281,A3NU1SQPI1NXY4,3
281,AKBP92VUQ7G3,3
281,ATQWZNGQCN1RA,3
281,A2H321P1NSEW35,2
281,A2V3P1XE33NYC3,3
281,A2UFD1I8ZO1V4G,0
281,AD317NO9623GZ,0
281,A1PAR1TMKFPKQE,1
281,A3E157ZN8XPUKJ,3
369,A3NU1SQPI1NXY4,0
369,AKBP92VUQ7G3,3
369,ATQWZNGQCN1RA,2
369,A2V3P1XE33NYC3,0
369,A2UFD1I8ZO1V4G,2
369,AD317NO9623GZ,0
369,A36JZTUKQVV5S5,0
369,A1PAR1TMKFPKQE,1
369,A3E157ZN8XPUKJ,0
68,A3NU1SQPI1NXY4,0
68,AKBP92VUQ7G3,0
68,ATQWZNGQCN1RA,1
68,A2V3P1XE33NYC3,0
68,A2UFD1I8ZO1V4G,0
68,AD317NO9623GZ,2
68,A1PAR1TMKFPKQE,0
68,A3E157ZN8XPUKJ,2
68,A1BHMDRWW9ZYSO,2
122,A3NU1SQPI1NXY4,1
122,AKBP92VUQ7G3,1
122,ATQWZNGQCN1RA,1
122,A2V3P1XE33NYC3,1
122,A2UFD1I8ZO1V4G,0
122,AD317NO9623GZ,1
122,A2AM6H3R1LSM9S,3
122,A3E157ZN8XPUKJ,2
122,A1BHMDRWW9ZYSO,3
61,A3NU1SQPI1NXY4,2
61,AKBP92VUQ7G3,2
61,ATQWZNGQCN1RA,2
61,A2V3P1XE33NYC3,2
61,A2UFD1I8ZO1V4G,2
61,AD317NO9623GZ,2
61,A1PAR1TMKFPKQE,1
61,A3E157ZN8XPUKJ,2
61,AM2W23THD4CI7,2
412,A3NU1SQPI1NXY4,3
412,AKBP92VUQ7G3,3
412,ATQWZNGQCN1RA,3
412,A2V3P1XE33NYC3,3
412,A2UFD1I8ZO1V4G,2
412,AD317NO9623GZ,3
412,A1PAR1TMKFPKQE,3
412,A3E157ZN8XPUKJ,1
412,AM2W23THD4CI7,3
584,A3NU1SQPI1NXY4,1
584,AKBP92VUQ7G3,1
584,ATQWZNGQCN1RA,1
584,A2H321P1NSEW35,1
584,A2V3P1XE33NYC3,1
584,A2UFD1I8ZO1V4G,1
584,AD317NO9623GZ,1
584,A2AM6H3R1LSM9S,2
584,A3E157ZN8XPUKJ,2
293,A3NU1SQPI1NXY4,2
293,AKBP92VUQ7G3,3
293,ATQWZNGQCN1RA,2
293,A2V3P1XE33NYC3,2
293,A2UFD1I8ZO1V4G,2
293,AD317NO9623GZ,2
293,A1PAR1TMKFPKQE,3
293,A3E157ZN8XPUKJ,0
293,A1BHMDRWW9ZYSO,2
352,A3NU1SQPI1NXY4,2
352,AKBP92VUQ7G3,2
352,ATQWZNGQCN1RA,3
352,A2V3P1XE33NYC3,2
352,A2UFD1I8ZO1V4G,0
352,AD317NO9623GZ,2
352,A2AM6H3R1LSM9S,0
352,A3E157ZN8XPUKJ,0
352,AM2W23THD4CI7,0
211,A3NU1SQPI1NXY4,3
211,AKBP92VUQ7G3,3
211,ATQWZNGQCN1RA,3
211,A2H321P1NSEW35,3
211,A2V3P1XE33NYC3,3
211,A2UFD1I8ZO1V4G,3
211,AD317NO9623GZ,3
211,A1PAR1TMKFPKQE,3
211,A3E157ZN8XPUKJ,2
498,A3NU1SQPI1NXY4,0
498,AKBP92VUQ7G3,0
498,ATQWZNGQCN1RA,0
498,A2V3P1XE33NYC3,0
498,A2UFD1I8ZO1V4G,0
498,AD317NO9623GZ,2
498,A1PAR1TMKFPKQE,2
498,A3E157ZN8XPUKJ,2
498,A1BHMDRWW9ZYSO,0
451,A3NU1SQPI1NXY4,1
451,AKBP92VUQ7G3,1
451,ATQWZNGQCN1RA,3
451,A2H321P1NSEW35,1
451,A2V3P1XE33NYC3,1
451,A2UFD1I8ZO1V4G,2
451,AD317NO9623GZ,1
451,A1BHMDRWW9ZYSO,1
451,A53VNQRRFQ785,1
65,A3NU1SQPI1NXY4,2
65,AKBP92VUQ7G3,2
65,ATQWZNGQCN1RA,2
65,A2V3P1XE33NYC3,2
65,A2UFD1I8ZO1V4G,3
65,AD317NO9623GZ,2
65,A1PAR1TMKFPKQE,0
65,A3E157ZN8XPUKJ,1
65,A1BHMDRWW9ZYSO,2
76,A3NU1SQPI1NXY4,1
76,AKBP92VUQ7G3,1
76,ATQWZNGQCN1RA,3
76,A2H321P1NSEW35,1
76,A2F0X4LN9N4O4C,3
76,A2V3P1XE33NYC3,1
76,A2UFD1I8ZO1V4G,0
76,AD317NO9623GZ,1
76,A1BHMDRWW9ZYSO,1
391,A3NU1SQPI1NXY4,3
391,AKBP92VUQ7G3,0
391,ATQWZNGQCN1RA,3
391,A2V3P1XE33NYC3,3
391,A2UFD1I8ZO1V4G,1
391,AD317NO9623GZ,2
391,AWRAXV1RIYR0M,1
391,A3E157ZN8XPUKJ,3
391,A3UX2FXA3NMJCS,0
314,A3NU1SQPI1NXY4,0
314,AKBP92VUQ7G3,0
314,ATQWZNGQCN1RA,0
314,A2H321P1NSEW35,0
314,A2V3P1XE33NYC3,0
314,A2UFD1I8ZO1V4G,3
314,AD317NO9623GZ,2
314,A1KZOLS51I9SS7,3
314,A1KAXCLAH6UVMS,3
282,A3NU1SQPI1NXY4,2
282,AKBP92VUQ7G3,2
282,ATQWZNGQCN1RA,2
282,A2H321P1NSEW35,2
282,A2V3P1XE33NYC3,2
282,A2UFD1I8ZO1V4G,1
282,AD317NO9623GZ,0
282,A1PAR1TMKFPKQE,1
282,A3E157ZN8XPUKJ,2
402,A3NU1SQPI1NXY4,2
402,AKBP92VUQ7G3,2
402,ATQWZNGQCN1RA,2
402,A2V3P1XE33NYC3,2
402,A2UFD1I8ZO1V4G,3
402,AD317NO9623GZ,2
402,A1PAR1TMKFPKQE,2
402,A3E157ZN8XPUKJ,1
402,AM2W23THD4CI7,2
60,A3NU1SQPI1NXY4,0
60,AKBP92VUQ7G3,0
60,ATQWZNGQCN1RA,0
60,A2V3P1XE33NYC3,0
60,A2UFD1I8ZO1V4G,3
60,AD317NO9623GZ,0
60,AWRAXV1RIYR0M,1
60,A1PAR1TMKFPKQE,3
60,A2AM6H3R1LSM9S,0
104,A3NU1SQPI1NXY4,1
104,AKBP92VUQ7G3,1
104,ATQWZNGQCN1RA,1
104,A2H321P1NSEW35,1
104,A2V3P1XE33NYC3,1
104,A2UFD1I8ZO1V4G,0
104,AD317NO9623GZ,1
104,A1PAR1TMKFPKQE,1
104,AY5QPUSEADPBG,1
203,A3NU1SQPI1NXY4,2
203,AKBP92VUQ7G3,2
203,ATQWZNGQCN1RA,2
203,A2V3P1XE33NYC3,2
203,A2UFD1I8ZO1V4G,3
203,AD317NO9623GZ,2
203,A1PAR1TMKFPKQE,0
203,A3E157ZN8XPUKJ,0
203,A1KZOLS51I9SS7,2
167,A3NU1SQPI1NXY4,0
167,AKBP92VUQ7G3,0
167,ATQWZNGQCN1RA,0
167,A2V3P1XE33NYC3,0
167,A2UFD1I8ZO1V4G,0
167,AD317NO9623GZ,0
167,A1PAR1TMKFPKQE,1
167,A2AM6H3R1LSM9S,1
167,A3E157ZN8XPUKJ,2
477,A3NU1SQPI1NXY4,2
477,AKBP92VUQ7G3,2
477,ATQWZNGQCN1RA,2
477,A2H321P1NSEW35,0
477,A2V3P1XE33NYC3,2
477,A2UFD1I8ZO1V4G,2
477,AD317NO9623GZ,1
477,A3E157ZN8XPUKJ,3
477,AM2W23THD4CI7,0
62,A3NU1SQPI1NXY4,1
62,AKBP92VUQ7G3,3
62,ATQWZNGQCN1RA,1
62,A2V3P1XE33NYC3,1
62,A2UFD1I8ZO1V4G,0
62,AD317NO9623GZ,2
62,A1PAR1TMKFPKQE,2
62,A3E157ZN8XPUKJ,2
62,AM2W23THD4CI7,3
383,A3NU1SQPI1NXY4,1
383,AKBP92VUQ7G3,1
383,ATQWZNGQCN1RA,1
383,A2H321P1NSEW35,1
383,A2V3P1XE33NYC3,1
383,A2UFD1I8ZO1V4G,1
383,AD317NO9623GZ,2
383,A1PAR1TMKFPKQE,0
383,A3E157ZN8XPUKJ,0
258,A3NU1SQPI1NXY4,0
258,AKBP92VUQ7G3,0
258,ATQWZNGQCN1RA,1
258,A2H321P1NSEW35,0
258,A2V3P1XE33NYC3,0
258,A2UFD1I8ZO1V4G,2
258,AD317NO9623GZ,0
258,A53VNQRRFQ785,0
258,A3KAJ085J9OR0Z,3
389,A3NU1SQPI1NXY4,2
389,AKBP92VUQ7G3,2
389,ATQWZNGQCN1RA,1
389,A2V3P1XE33NYC3,2
389,A2UFD1I8ZO1V4G,3
389,AD317NO9623GZ,2
389,AWRAXV1RIYR0M,1
389,A3E157ZN8XPUKJ,1
389,A3UX2FXA3NMJCS,1
195,A3NU1SQPI1NXY4,3
195,AKBP92VUQ7G3,3
195,ATQWZNGQCN1RA,3
195,A2H321P1NSEW35,2
195,A2V3P1XE33NYC3,3
195,A2UFD1I8ZO1V4G,1
195,AD317NO9623GZ,2
195,A1PAR1TMKFPKQE,2
195,A1BHMDRWW9ZYSO,3
64,A3NU1SQPI1NXY4,0
64,AKBP92VUQ7G3,0
64,ATQWZNGQCN1RA,0
64,A2V3P1XE33NYC3,0
64,A2UFD1I8ZO1V4G,0
64,AD317NO9623GZ,2
64,A1PAR1TMKFPKQE,3
64,A3E157ZN8XPUKJ,3
64,AM2W23THD4CI7,1
308,A3NU1SQPI1NXY4,0
308,AKBP92VUQ7G3,0
308,ATQWZNGQCN1RA,0
308,A2V3P1XE33NYC3,0
308,A2UFD1I8ZO1V4G,0
308,AD317NO9623GZ,1
308,A3E157ZN8XPUKJ,0
308,A1BHMDRWW9ZYSO,1
308,A1KZOLS51I9SS7,3
45,A3NU1SQPI1NXY4,0
45,AKBP92VUQ7G3,0
45,ATQWZNGQCN1RA,0
45,A2H321P1NSEW35,0
45,A2V3P1XE33NYC3,0
45,A2UFD1I8ZO1V4G,0
45,AD317NO9623GZ,1
45,A1PAR1TMKFPKQE,2
45,A3E157ZN8XPUKJ,0
340,A3NU1SQPI1NXY4,3
340,AKBP92VUQ7G3,3
340,ATQWZNGQCN1RA,2
340,A2V3P1XE33NYC3,3
340,A2UFD1I8ZO1V4G,3
340,AD317NO9623GZ,3
340,A36JZTUKQVV5S5,3
340,A1C0Z73809FFDZ,0
340,A1PAR1TMKFPKQE,2
529,A3NU1SQPI1NXY4,1
529,AKBP92VUQ7G3,1
529,ATQWZNGQCN1RA,1
529,A2V3P1XE33NYC3,1
529,A2UFD1I8ZO1V4G,0
529,AD317NO9623GZ,0
529,A1PAR1TMKFPKQE,0
529,A3E157ZN8XPUKJ,1
529,A53VNQRRFQ785,2
22,A3NU1SQPI1NXY4,0
22,AKBP92VUQ7G3,0
22,ATQWZNGQCN1RA,0
22,A2H321P1NSEW35,0
22,A2V3P1XE33NYC3,0
22,A2UFD1I8ZO1V4G,1
22,AD317NO9623GZ,2
22,A1PAR1TMKFPKQE,2
22,A3E157ZN8XPUKJ,1
136,A3NU1SQPI1NXY4,1
136,AKBP92VUQ7G3,1
136,ATQWZNGQCN1RA,2
136,A2V3P1XE33NYC3,1
136,A2UFD1I8ZO1V4G,1
136,AD317NO9623GZ,1
136,AWRAXV1RIYR0M,0
136,A3E157ZN8XPUKJ,0
136,A1BHMDRWW9ZYSO,2
531,A3NU1SQPI1NXY4,3
531,AKBP92VUQ7G3,3
531,ATQWZNGQCN1RA,1
531,A2V3P1XE33NYC3,3
531,A2UFD1I8ZO1V4G,0
531,AD317NO9623GZ,2
531,A1PAR1TMKFPKQE,1
531,A3E157ZN8XPUKJ,1
531,A53VNQRRFQ785,3
67,A3NU1SQPI1NXY4,3
67,AKBP92VUQ7G3,2
67,ATQWZNGQCN1RA,3
67,A2V3P1XE33NYC3,3
67,A2UFD1I8ZO1V4G,1
67,AD317NO9623GZ,0
67,A1PAR1TMKFPKQE,0
67,A3E157ZN8XPUKJ,0
67,A1BHMDRWW9ZYSO,1
239,A3NU1SQPI1NXY4,2
239,AKBP92VUQ7G3,2
239,ATQWZNGQCN1RA,1
239,A2V3P1XE33NYC3,2
239,A2UFD1I8ZO1V4G,2
239,AD317NO9623GZ,1
239,A1PAR1TMKFPKQE,0
239,A3E157ZN8XPUKJ,0
239,AM2W23THD4CI7,1
544,A3NU1SQPI1NXY4,3
544,AKBP92VUQ7G3,3
544,ATQWZNGQCN1RA,0
544,A2V3P1XE33NYC3,3
544,A2UFD1I8ZO1V4G,1
544,AD317NO9623GZ,2
544,A1PAR1TMKFPKQE,2
544,A3E157ZN8XPUKJ,3
544,AM2W23THD4CI7,0
37,A3NU1SQPI1NXY4,2
37,AKBP92VUQ7G3,3
37,ATQWZNGQCN1RA,2
37,A2V3P1XE33NYC3,2
37,A2UFD1I8ZO1V4G,1
37,AD317NO9623GZ,3
37,A1PAR1TMKFPKQE,1
37,A2AM6H3R1LSM9S,0
37,A3E157ZN8XPUKJ,2
210,A3NU1SQPI1NXY4,0
210,AKBP92VUQ7G3,0
210,ATQWZNGQCN1RA,0
210,A2H321P1NSEW35,0
210,A2V3P1XE33NYC3,0
210,A2UFD1I8ZO1V4G,0
210,AD317NO9623GZ,2
210,A1PAR1TMKFPKQE,1
210,A3E157ZN8XPUKJ,2
350,A3NU1SQPI1NXY4,3
350,AKBP92VUQ7G3,3
350,ATQWZNGQCN1RA,3
350,A2V3P1XE33NYC3,3
350,A2UFD1I8ZO1V4G,2
350,AD317NO9623GZ,2
350,A2AM6H3R1LSM9S,0
350,A3E157ZN8XPUKJ,0
350,AM2W23THD4CI7,3
479,A3NU1SQPI1NXY4,3
479,AKBP92VUQ7G3,3
479,ATQWZNGQCN1RA,2
479,A2H321P1NSEW35,3
479,A2V3P1XE33NYC3,3
479,A2UFD1I8ZO1V4G,1
479,AD317NO9623GZ,0
479,A3E157ZN8XPUKJ,0
479,AM2W23THD4CI7,0
256,A3NU1SQPI1NXY4,0
256,AKBP92VUQ7G3,0
256,ATQWZNGQCN1RA,3
256,A2V3P1XE33NYC3,0
256,A2UFD1I8ZO1V4G,0
256,AD317NO9623GZ,2
256,A1PAR1TMKFPKQE,2
256,A3E157ZN8XPUKJ,0
256,A1BHMDRWW9ZYSO,3
111,A3NU1SQPI1NXY4,0
111,AKBP92VUQ7G3,0
111,ATQWZNGQCN1RA,0
111,A2H321P1NSEW35,0
111,A2V3P1XE33NYC3,0
111,A2UFD1I8ZO1V4G,3
111,AD317NO9623GZ,0
111,A1PAR1TMKFPKQE,1
111,A1KZOLS51I9SS7,1
245,A3NU1SQPI1NXY4,3
245,AKBP92VUQ7G3,3
245,ATQWZNGQCN1RA,3
245,A2V3P1XE33NYC3,3
245,A2UFD1I8ZO1V4G,3
245,AD317NO9623GZ,3
245,A1PAR1TMKFPKQE,0
245,A3E157ZN8XPUKJ,1
245,A3GLUDQZGEJL5G,2
119,A3NU1SQPI1NXY4,1
119,AKBP92VUQ7G3,1
119,ATQWZNGQCN1RA,1
119,A2H321P1NSEW35,1
119,A2V3P1XE33NYC3,1
119,A2UFD1I8ZO1V4G,0
119,AD317NO9623GZ,2
119,A1PAR1TMKFPKQE,2
119,A53VNQRRFQ785,0
310,A3NU1SQPI1NXY4,2
310,AKBP92VUQ7G3,2
310,ATQWZNGQCN1RA,3
310,A2V3P1XE33NYC3,2
310,A2UFD1I8ZO1V4G,2
310,AD317NO9623GZ,2
310,A3E157ZN8XPUKJ,2
310,AM2W23THD4CI7,3
310,A1KZOLS51I9SS7,3
388,A3NU1SQPI1NXY4,1
388,AKBP92VUQ7G3,1
388,ATQWZNGQCN1RA,1
388,A2H321P1NSEW35,1
388,A2V3P1XE33NYC3,1
388,A2UFD1I8ZO1V4G,1
388,AD317NO9623GZ,2
388,A356EVHB3TU90R,2
388,A1C0Z73809FFDZ,0
439,A3NU1SQPI1NXY4,2
439,AKBP92VUQ7G3,2
439,ATQWZNGQCN1RA,2
439,A2V3P1XE33NYC3,2
439,A2UFD1I8ZO1V4G,2
439,AD317NO9623GZ,3
439,A1PAR1TMKFPKQE,0
