question,worker,answer
436q,A3NU1SQPI1NXY4,0
436q,AKBP92VUQ7G3,0
436q,A2UFD1I8ZO1V4G,0
436q,AM2W23THD4CI7,2
436q,AD317NO9623GZ,0
436q,A2H321P1NSEW35,0
436q,A2V3P1XE33NYC3,0
436q,ATQWZNGQCN1RA,0
437q,A2V3P1XE33NYC3,0
437q,AD317NO9623GZ,0
437q,A2UFD1I8ZO1V4G,2
437q,A1PAR1TMKFPKQE,0
437q,A2AM6H3R1LSM9S,0
437q,A3NU1SQPI1NXY4,0
437q,AM2W23THD4CI7,1
437q,AKBP92VUQ7G3,0
437q,ATQWZNGQCN1RA,0
434q,A3E157ZN8XPUKJ,0
434q,A3NU1SQPI1NXY4,0
434q,AKBP92VUQ7G3,0
434q,A2UFD1I8ZO1V4G,0
434q,AM2W23THD4CI7,0
434q,AD317NO9623GZ,3
434q,A2H321P1NSEW35,0
434q,A2V3P1XE33NYC3,0
434q,ATQWZNGQCN1RA,0
435q,A3E157ZN8XPUKJ,3
435q,A3NU1SQPI1NXY4,3
435q,AKBP92VUQ7G3,0
435q,A2UFD1I8ZO1V4G,3
435q,AM2W23THD4CI7,2
435q,AD317NO9623GZ,2
435q,A2H321P1NSEW35,3
435q,A2V3P1XE33NYC3,3
435q,ATQWZNGQCN1RA,3
432q,A3NU1SQPI1NXY4,3
432q,A2H321P1NSEW35,3
432q,AD317NO9623GZ,3
432q,A2BERTY629PZDT,3
432q,A2V3P1XE33NYC3,3
432q,ATQWZNGQCN1RA,0
432q,A3E157ZN8XPUKJ,3
432q,A2UFD1I8ZO1V4G,3
432q,AKBP92VUQ7G3,3
433q,A3E157ZN8XPUKJ,3
433q,A3NU1SQPI1NXY4,3
433q,AKBP92VUQ7G3,0
433q,A2UFD1I8ZO1V4G,3
433q,AM2W23THD4CI7,2
433q,AD317NO9623GZ,3
433q,A2H321P1NSEW35,3
433q,A2V3P1XE33NYC3,2
433q,ATQWZNGQCN1RA,0
430q,A3NU1SQPI1NXY4,1
430q,A2H321P1NSEW35,1
430q,AD317NO9623GZ,1
430q,A2BERTY629PZDT,1
430q,A2V3P1XE33NYC3,1
430q,ATQWZNGQCN1RA,1
430q,A3E157ZN8XPUKJ,1
430q,A2UFD1I8ZO1V4G,1
430q,AKBP92VUQ7G3,1
431q,A3NU1SQPI1NXY4,3
431q,A2H321P1NSEW35,0
431q,AD317NO9623GZ,0
431q,A2BERTY629PZDT,0
431q,A2V3P1XE33NYC3,0
431q,ATQWZNGQCN1RA,0
431q,A3E157ZN8XPUKJ,1
431q,A2UFD1I8ZO1V4G,0
431q,AKBP92VUQ7G3,0
339q,A2UFD1I8ZO1V4G,2
339q,ATQWZNGQCN1RA,0
339q,A36JZTUKQVV5S5,2
339q,AD317NO9623GZ,0
339q,A1C0Z73809FFDZ,1
339q,A1PAR1TMKFPKQE,1
339q,A2V3P1XE33NYC3,2
339q,AKBP92VUQ7G3,0
339q,A3NU1SQPI1NXY4,1
338q,A2UFD1I8ZO1V4G,1
338q,ATQWZNGQCN1RA,0
338q,A36JZTUKQVV5S5,0
338q,AD317NO9623GZ,0
338q,A1C0Z73809FFDZ,1
338q,A1PAR1TMKFPKQE,1
338q,A2V3P1XE33NYC3,0
338q,AKBP92VUQ7G3,0
338q,A3NU1SQPI1NXY4,0
335q,A2H321P1NSEW35,0
335q,A3E157ZN8XPUKJ,2
335q,AD317NO9623GZ,0
335q,AKBP92VUQ7G3,0
335q,ATQWZNGQCN1RA,0
335q,A3NU1SQPI1NXY4,0
335q,A2V3P1XE33NYC3,3
335q,A2UFD1I8ZO1V4G,3
335q,A1PAR1TMKFPKQE,0
334q,A2H321P1NSEW35,0
334q,A3E157ZN8XPUKJ,2
334q,AD317NO9623GZ,0
334q,AKBP92VUQ7G3,0
334q,ATQWZNGQCN1RA,0
334q,A3NU1SQPI1NXY4,0
334q,A2V3P1XE33NYC3,0
334q,A2UFD1I8ZO1V4G,0
334q,A1PAR1TMKFPKQE,0
337q,A2UFD1I8ZO1V4G,1
337q,ATQWZNGQCN1RA,1
337q,A36JZTUKQVV5S5,1
337q,AD317NO9623GZ,1
337q,A1C0Z73809FFDZ,1
337q,A1PAR1TMKFPKQE,1
337q,A2V3P1XE33NYC3,1
337q,AKBP92VUQ7G3,1
337q,A3NU1SQPI1NXY4,1
336q,A2H321P1NSEW35,2
336q,A3E157ZN8XPUKJ,2
336q,AD317NO9623GZ,0
336q,AKBP92VUQ7G3,0
336q,ATQWZNGQCN1RA,0
336q,A3NU1SQPI1NXY4,2
336q,A2V3P1XE33NYC3,3
336q,A2UFD1I8ZO1V4G,2
336q,A1PAR1TMKFPKQE,0
331q,AD317NO9623GZ,0
331q,A1C0Z73809FFDZ,0
331q,A1KZOLS51I9SS7,2
331q,AKBP92VUQ7G3,0
331q,A3NU1SQPI1NXY4,0
331q,A2V3P1XE33NYC3,2
331q,ATQWZNGQCN1RA,2
331q,A3E157ZN8XPUKJ,2
331q,A2UFD1I8ZO1V4G,2
330q,AD317NO9623GZ,1
330q,A1C0Z73809FFDZ,1
330q,A1KZOLS51I9SS7,1
330q,AKBP92VUQ7G3,1
330q,A3NU1SQPI1NXY4,1
330q,A2V3P1XE33NYC3,1
330q,ATQWZNGQCN1RA,1
330q,A3E157ZN8XPUKJ,1
330q,A2UFD1I8ZO1V4G,1
333q,A2H321P1NSEW35,1
333q,A3E157ZN8XPUKJ,2
333q,AD317NO9623GZ,1
333q,AKBP92VUQ7G3,1
333q,ATQWZNGQCN1RA,0
333q,A3NU1SQPI1NXY4,0
333q,A2V3P1XE33NYC3,1
333q,A2UFD1I8ZO1V4G,1
333q,A1PAR1TMKFPKQE,1
332q,AD317NO9623GZ,0
332q,A1C0Z73809FFDZ,0
332q,A1KZOLS51I9SS7,1
332q,AKBP92VUQ7G3,0
332q,A3NU1SQPI1NXY4,0
332q,A2V3P1XE33NYC3,0
332q,ATQWZNGQCN1RA,0
332q,A3E157ZN8XPUKJ,2
332q,A2UFD1I8ZO1V4G,2
6q,A2V3P1XE33NYC3,1
6q,AM2W23THD4CI7,1
6q,A2AM6H3R1LSM9S,0
6q,A3NU1SQPI1NXY4,1
6q,AKBP92VUQ7G3,1
6q,A2UFD1I8ZO1V4G,0
6q,A3E157ZN8XPUKJ,1
6q,ATQWZNGQCN1RA,1
6q,AD317NO9623GZ,0
99q,AKBP92VUQ7G3,2
99q,A1BHMDRWW9ZYSO,2
99q,A3E157ZN8XPUKJ,3
99q,AD317NO9623GZ,2
99q,A3NU1SQPI1NXY4,2
99q,ATQWZNGQCN1RA,2
99q,A2UFD1I8ZO1V4G,2
99q,A1PAR1TMKFPKQE,2
99q,A2V3P1XE33NYC3,2
98q,AKBP92VUQ7G3,1
98q,A1BHMDRWW9ZYSO,1
98q,A3E157ZN8XPUKJ,1
98q,AD317NO9623GZ,1
98q,A3NU1SQPI1NXY4,1
98q,ATQWZNGQCN1RA,1
98q,A2UFD1I8ZO1V4G,1
98q,A1PAR1TMKFPKQE,1
98q,A2V3P1XE33NYC3,1
91q,A3KAJ085J9OR0Z,0
91q,ATQWZNGQCN1RA,3
91q,A3E157ZN8XPUKJ,3
91q,A2UFD1I8ZO1V4G,2
91q,AD317NO9623GZ,3
91q,A3NU1SQPI1NXY4,2
91q,A2V3P1XE33NYC3,3
91q,A2H321P1NSEW35,0
91q,AKBP92VUQ7G3,0
90q,A3KAJ085J9OR0Z,0
90q,ATQWZNGQCN1RA,3
90q,A3E157ZN8XPUKJ,3
90q,A2UFD1I8ZO1V4G,2
90q,AD317NO9623GZ,2
90q,A3NU1SQPI1NXY4,2
90q,A2V3P1XE33NYC3,3
90q,A2H321P1NSEW35,0
90q,AKBP92VUQ7G3,0
93q,A2UFD1I8ZO1V4G,1
93q,AKBP92VUQ7G3,1
93q,ATQWZNGQCN1RA,1
93q,A1PAR1TMKFPKQE,1
93q,A2AM6H3R1LSM9S,0
93q,A3NU1SQPI1NXY4,1
93q,A3E157ZN8XPUKJ,1
93q,A2V3P1XE33NYC3,1
93q,AD317NO9623GZ,1
92q,A3KAJ085J9OR0Z,0
92q,ATQWZNGQCN1RA,1
92q,A3E157ZN8XPUKJ,1
92q,A2UFD1I8ZO1V4G,1
92q,AD317NO9623GZ,1
92q,A3NU1SQPI1NXY4,1
92q,A2V3P1XE33NYC3,1
92q,A2H321P1NSEW35,1
92q,AKBP92VUQ7G3,1
95q,A2UFD1I8ZO1V4G,0
95q,AKBP92VUQ7G3,0
95q,ATQWZNGQCN1RA,0
95q,A1PAR1TMKFPKQE,0
95q,A2AM6H3R1LSM9S,0
95q,A3NU1SQPI1NXY4,2
95q,A3E157ZN8XPUKJ,2
95q,A2V3P1XE33NYC3,0
95q,AD317NO9623GZ,0
94q,A2UFD1I8ZO1V4G,3
94q,AKBP92VUQ7G3,1
94q,ATQWZNGQCN1RA,3
94q,A1PAR1TMKFPKQE,3
94q,A2AM6H3R1LSM9S,3
94q,A3NU1SQPI1NXY4,1
94q,A3E157ZN8XPUKJ,3
94q,A2V3P1XE33NYC3,3
94q,AD317NO9623GZ,3
97q,AKBP92VUQ7G3,1
97q,A1BHMDRWW9ZYSO,1
97q,A3E157ZN8XPUKJ,3
97q,AD317NO9623GZ,3
97q,A3NU1SQPI1NXY4,1
97q,ATQWZNGQCN1RA,1
97q,A2UFD1I8ZO1V4G,3
97q,A1PAR1TMKFPKQE,3
97q,A2V3P1XE33NYC3,1
96q,A2UFD1I8ZO1V4G,2
96q,AKBP92VUQ7G3,2
96q,ATQWZNGQCN1RA,2
96q,A1PAR1TMKFPKQE,2
96q,A2AM6H3R1LSM9S,2
96q,A3NU1SQPI1NXY4,2
96q,A3E157ZN8XPUKJ,0
96q,A2V3P1XE33NYC3,2
96q,AD317NO9623GZ,2
559q,A3NU1SQPI1NXY4,1
559q,A2V3P1XE33NYC3,0
559q,A2UFD1I8ZO1V4G,0
559q,A1BHMDRWW9ZYSO,0
559q,A1PAR1TMKFPKQE,0
559q,A3E157ZN8XPUKJ,0
559q,AD317NO9623GZ,0
559q,ATQWZNGQCN1RA,0
559q,AKBP92VUQ7G3,0
558q,A3NU1SQPI1NXY4,1
558q,A2V3P1XE33NYC3,1
558q,A2UFD1I8ZO1V4G,1
558q,A1BHMDRWW9ZYSO,1
558q,A1PAR1TMKFPKQE,1
558q,A3E157ZN8XPUKJ,1
558q,AD317NO9623GZ,1
558q,ATQWZNGQCN1RA,1
558q,AKBP92VUQ7G3,1
555q,A1PAR1TMKFPKQE,3
555q,ATQWZNGQCN1RA,0
555q,AD317NO9623GZ,0
555q,A2UFD1I8ZO1V4G,0
555q,A2AM6H3R1LSM9S,3
555q,A2V3P1XE33NYC3,3
555q,AKBP92VUQ7G3,0
555q,A3E157ZN8XPUKJ,2
555q,A3NU1SQPI1NXY4,3
554q,A1PAR1TMKFPKQE,1
554q,ATQWZNGQCN1RA,1
554q,AD317NO9623GZ,1
554q,A2UFD1I8ZO1V4G,1
554q,A2AM6H3R1LSM9S,1
554q,A2V3P1XE33NYC3,1
554q,AKBP92VUQ7G3,1
554q,A3E157ZN8XPUKJ,1
554q,A3NU1SQPI1NXY4,1
557q,A3NU1SQPI1NXY4,1
557q,A2V3P1XE33NYC3,0
557q,A2UFD1I8ZO1V4G,0
557q,A1BHMDRWW9ZYSO,0
557q,A1PAR1TMKFPKQE,0
557q,A3E157ZN8XPUKJ,1
557q,AD317NO9623GZ,0
557q,ATQWZNGQCN1RA,0
557q,AKBP92VUQ7G3,0
556q,A1PAR1TMKFPKQE,0
556q,ATQWZNGQCN1RA,0
556q,AD317NO9623GZ,0
556q,A2UFD1I8ZO1V4G,0
556q,A2AM6H3R1LSM9S,0
556q,A2V3P1XE33NYC3,0
556q,AKBP92VUQ7G3,0
556q,A3E157ZN8XPUKJ,2
556q,A3NU1SQPI1NXY4,3
551q,A3E157ZN8XPUKJ,0
551q,ATQWZNGQCN1RA,0
551q,A3NU1SQPI1NXY4,0
551q,AKBP92VUQ7G3,0
551q,A2UFD1I8ZO1V4G,0
551q,A2V3P1XE33NYC3,2
551q,AM2W23THD4CI7,0
551q,AD317NO9623GZ,2
551q,A2H321P1NSEW35,0
550q,A3E157ZN8XPUKJ,1
550q,ATQWZNGQCN1RA,0
550q,A3NU1SQPI1NXY4,1
550q,AKBP92VUQ7G3,1
550q,A2UFD1I8ZO1V4G,0
550q,A2V3P1XE33NYC3,1
550q,AM2W23THD4CI7,0
550q,AD317NO9623GZ,1
550q,A2H321P1NSEW35,0
553q,A1PAR1TMKFPKQE,2
553q,ATQWZNGQCN1RA,0
553q,AD317NO9623GZ,0
553q,A2UFD1I8ZO1V4G,0
553q,A2AM6H3R1LSM9S,0
553q,A2V3P1XE33NYC3,3
553q,AKBP92VUQ7G3,0
553q,A3E157ZN8XPUKJ,3
553q,A3NU1SQPI1NXY4,3
552q,A3E157ZN8XPUKJ,0
552q,ATQWZNGQCN1RA,0
552q,A3NU1SQPI1NXY4,0
552q,AKBP92VUQ7G3,0
552q,A2UFD1I8ZO1V4G,0
552q,A2V3P1XE33NYC3,0
552q,AM2W23THD4CI7,0
552q,AD317NO9623GZ,0
552q,A2H321P1NSEW35,0
238q,A2UFD1I8ZO1V4G,3
238q,A1PAR1TMKFPKQE,3
238q,AKBP92VUQ7G3,0
238q,ATQWZNGQCN1RA,0
238q,A3E157ZN8XPUKJ,3
238q,A2V3P1XE33NYC3,3
238q,A3NU1SQPI1NXY4,0
239q,A2UFD1I8ZO1V4G,2
239q,A1PAR1TMKFPKQE,2
239q,AKBP92VUQ7G3,0
239q,AD317NO9623GZ,2
239q,ATQWZNGQCN1RA,0
239q,AM2W23THD4CI7,2
239q,A3E157ZN8XPUKJ,0
239q,A2V3P1XE33NYC3,0
239q,A3NU1SQPI1NXY4,0
234q,AD317NO9623GZ,3
234q,A2H321P1NSEW35,2
234q,A3E157ZN8XPUKJ,3
234q,A2UFD1I8ZO1V4G,3
234q,A1VW9W0DWXCPYE,3
234q,A2V3P1XE33NYC3,2
234q,AKBP92VUQ7G3,2
234q,ATQWZNGQCN1RA,3
234q,A3NU1SQPI1NXY4,2
235q,AD317NO9623GZ,1
235q,A2H321P1NSEW35,1
235q,A3E157ZN8XPUKJ,1
235q,A2UFD1I8ZO1V4G,1
235q,A1VW9W0DWXCPYE,1
235q,A2V3P1XE33NYC3,1
235q,AKBP92VUQ7G3,1
235q,ATQWZNGQCN1RA,1
235q,A3NU1SQPI1NXY4,1
236q,AD317NO9623GZ,3
236q,A2H321P1NSEW35,3
236q,A3E157ZN8XPUKJ,3
236q,A2UFD1I8ZO1V4G,0
236q,A1VW9W0DWXCPYE,0
236q,A2V3P1XE33NYC3,3
236q,AKBP92VUQ7G3,0
236q,ATQWZNGQCN1RA,0
236q,A3NU1SQPI1NXY4,3
237q,A2UFD1I8ZO1V4G,0
237q,A1PAR1TMKFPKQE,1
237q,AKBP92VUQ7G3,0
237q,AD317NO9623GZ,0
237q,ATQWZNGQCN1RA,0
237q,AM2W23THD4CI7,0
237q,A3E157ZN8XPUKJ,1
237q,A2V3P1XE33NYC3,1
237q,A3NU1SQPI1NXY4,0
230q,AM2W23THD4CI7,1
230q,A3E157ZN8XPUKJ,0
230q,A2UFD1I8ZO1V4G,1
230q,AD317NO9623GZ,1
230q,AKBP92VUQ7G3,0
230q,A2AM6H3R1LSM9S,0
230q,A2V3P1XE33NYC3,0
230q,A3NU1SQPI1NXY4,1
230q,ATQWZNGQCN1RA,1
231q,AM2W23THD4CI7,1
231q,A3E157ZN8XPUKJ,0
231q,A2UFD1I8ZO1V4G,1
231q,AD317NO9623GZ,1
231q,AKBP92VUQ7G3,1
231q,A2AM6H3R1LSM9S,0
231q,A2V3P1XE33NYC3,1
231q,A3NU1SQPI1NXY4,1
231q,ATQWZNGQCN1RA,1
232q,AM2W23THD4CI7,1
232q,A3E157ZN8XPUKJ,1
232q,A2UFD1I8ZO1V4G,1
232q,AD317NO9623GZ,1
232q,AKBP92VUQ7G3,1
232q,A2AM6H3R1LSM9S,1
232q,A2V3P1XE33NYC3,1
232q,A3NU1SQPI1NXY4,1
232q,ATQWZNGQCN1RA,1
233q,AD317NO9623GZ,0
233q,A2H321P1NSEW35,0
233q,A3E157ZN8XPUKJ,3
233q,A2UFD1I8ZO1V4G,0
233q,A1VW9W0DWXCPYE,0
233q,A2V3P1XE33NYC3,0
233q,AKBP92VUQ7G3,0
233q,ATQWZNGQCN1RA,0
233q,A3NU1SQPI1NXY4,0
1q,A2V3P1XE33NYC3,2
1q,A2UFD1I8ZO1V4G,2
1q,A3E157ZN8XPUKJ,3
1q,A1BHMDRWW9ZYSO,3
1q,ATQWZNGQCN1RA,0
1q,AKBP92VUQ7G3,0
1q,A3NU1SQPI1NXY4,2
1q,AWRAXV1RIYR0M,0
1q,AD317NO9623GZ,0
146q,AY5QPUSEADPBG,1
146q,A1BHMDRWW9ZYSO,1
146q,ATQWZNGQCN1RA,1
146q,A2UFD1I8ZO1V4G,1
146q,A2H321P1NSEW35,1
146q,A3NU1SQPI1NXY4,1
146q,A2V3P1XE33NYC3,1
146q,AKBP92VUQ7G3,1
146q,AD317NO9623GZ,1
147q,AY5QPUSEADPBG,3
147q,A1BHMDRWW9ZYSO,2
147q,ATQWZNGQCN1RA,0
147q,A2UFD1I8ZO1V4G,3
147q,A2H321P1NSEW35,0
147q,A3NU1SQPI1NXY4,0
147q,A2V3P1XE33NYC3,3
147q,AKBP92VUQ7G3,0
147q,AD317NO9623GZ,2
144q,AD317NO9623GZ,1
144q,A2UFD1I8ZO1V4G,0
144q,A1PAR1TMKFPKQE,1
144q,A3NU1SQPI1NXY4,0
144q,ATQWZNGQCN1RA,0
144q,AKBP92VUQ7G3,0
144q,A2BERTY629PZDT,1
144q,A2H321P1NSEW35,0
144q,A2V3P1XE33NYC3,1
145q,AY5QPUSEADPBG,0
145q,A1BHMDRWW9ZYSO,2
145q,ATQWZNGQCN1RA,0
145q,A2UFD1I8ZO1V4G,2
145q,A2H321P1NSEW35,0
145q,A3NU1SQPI1NXY4,0
145q,A2V3P1XE33NYC3,3
145q,AKBP92VUQ7G3,0
145q,AD317NO9623GZ,2
142q,AD317NO9623GZ,0
142q,A2UFD1I8ZO1V4G,0
142q,A1PAR1TMKFPKQE,0
142q,A3NU1SQPI1NXY4,0
142q,ATQWZNGQCN1RA,0
142q,AKBP92VUQ7G3,0
142q,A2BERTY629PZDT,0
142q,A2H321P1NSEW35,0
142q,A2V3P1XE33NYC3,0
143q,AD317NO9623GZ,0
143q,A2UFD1I8ZO1V4G,2
143q,A1PAR1TMKFPKQE,1
143q,A3NU1SQPI1NXY4,2
143q,ATQWZNGQCN1RA,0
143q,AKBP92VUQ7G3,0
143q,A2BERTY629PZDT,2
143q,A2H321P1NSEW35,0
143q,A2V3P1XE33NYC3,2
140q,AD317NO9623GZ,3
140q,A2H321P1NSEW35,0
140q,A3NU1SQPI1NXY4,3
140q,ATQWZNGQCN1RA,0
140q,AKBP92VUQ7G3,3
140q,A2UFD1I8ZO1V4G,3
140q,A2V3P1XE33NYC3,1
140q,A3E157ZN8XPUKJ,3
140q,AM2W23THD4CI7,3
141q,AD317NO9623GZ,1
141q,A2UFD1I8ZO1V4G,1
141q,A1PAR1TMKFPKQE,1
141q,A3NU1SQPI1NXY4,1
141q,ATQWZNGQCN1RA,1
141q,AKBP92VUQ7G3,1
141q,A2BERTY629PZDT,1
141q,A2H321P1NSEW35,1
141q,A2V3P1XE33NYC3,1
148q,AY5QPUSEADPBG,2
148q,A1BHMDRWW9ZYSO,2
148q,ATQWZNGQCN1RA,0
148q,A2UFD1I8ZO1V4G,2
148q,A2H321P1NSEW35,0
148q,A3NU1SQPI1NXY4,0
148q,A2V3P1XE33NYC3,2
148q,AKBP92VUQ7G3,0
148q,AD317NO9623GZ,2
149q,A2V3P1XE33NYC3,2
149q,AM2W23THD4CI7,2
149q,A2UFD1I8ZO1V4G,2
149q,AD317NO9623GZ,2
149q,AKBP92VUQ7G3,0
149q,A3NU1SQPI1NXY4,0
149q,ATQWZNGQCN1RA,0
149q,A3E157ZN8XPUKJ,2
149q,A1PAR1TMKFPKQE,2
133q,AWRAXV1RIYR0M,0
133q,AD317NO9623GZ,1
133q,AKBP92VUQ7G3,0
133q,ATQWZNGQCN1RA,3
133q,A2V3P1XE33NYC3,1
133q,A1BHMDRWW9ZYSO,3
133q,A3E157ZN8XPUKJ,1
133q,A2UFD1I8ZO1V4G,3
133q,A3NU1SQPI1NXY4,1
132q,AKBP92VUQ7G3,1
132q,A2V3P1XE33NYC3,1
132q,A3E157ZN8XPUKJ,1
132q,A3NU1SQPI1NXY4,1
132q,AD317NO9623GZ,1
132q,ATQWZNGQCN1RA,1
132q,A2UFD1I8ZO1V4G,1
132q,AM2W23THD4CI7,1
132q,A3GLUDQZGEJL5G,1
131q,AKBP92VUQ7G3,0
131q,A2V3P1XE33NYC3,0
131q,A3E157ZN8XPUKJ,1
131q,A3NU1SQPI1NXY4,1
131q,AD317NO9623GZ,1
131q,ATQWZNGQCN1RA,0
131q,A2UFD1I8ZO1V4G,0
131q,AM2W23THD4CI7,0
131q,A3GLUDQZGEJL5G,0
130q,AKBP92VUQ7G3,0
130q,A2V3P1XE33NYC3,1
130q,A3E157ZN8XPUKJ,1
130q,A3NU1SQPI1NXY4,1
130q,AD317NO9623GZ,1
130q,ATQWZNGQCN1RA,1
130q,A2UFD1I8ZO1V4G,1
130q,AM2W23THD4CI7,1
130q,A3GLUDQZGEJL5G,2
137q,AD317NO9623GZ,3
137q,A2H321P1NSEW35,0
137q,A3NU1SQPI1NXY4,0
137q,ATQWZNGQCN1RA,0
137q,AKBP92VUQ7G3,0
137q,A2UFD1I8ZO1V4G,2
137q,A2V3P1XE33NYC3,3
137q,A3E157ZN8XPUKJ,3
137q,AM2W23THD4CI7,0
499q,AKBP92VUQ7G3,0
499q,A1BHMDRWW9ZYSO,1
499q,A3E157ZN8XPUKJ,1
499q,A2V3P1XE33NYC3,1
499q,AD317NO9623GZ,1
499q,A2UFD1I8ZO1V4G,1
499q,A1PAR1TMKFPKQE,1
499q,A3NU1SQPI1NXY4,1
499q,ATQWZNGQCN1RA,1
135q,AWRAXV1RIYR0M,0
135q,AD317NO9623GZ,0
135q,AKBP92VUQ7G3,0
135q,ATQWZNGQCN1RA,3
135q,A2V3P1XE33NYC3,3
135q,A1BHMDRWW9ZYSO,3
135q,A3E157ZN8XPUKJ,1
135q,A2UFD1I8ZO1V4G,3
135q,A3NU1SQPI1NXY4,1
134q,AWRAXV1RIYR0M,0
134q,AD317NO9623GZ,0
134q,AKBP92VUQ7G3,0
134q,ATQWZNGQCN1RA,3
134q,A2V3P1XE33NYC3,0
134q,A1BHMDRWW9ZYSO,3
134q,A3E157ZN8XPUKJ,1
134q,A2UFD1I8ZO1V4G,3
134q,A3NU1SQPI1NXY4,1
494q,A1VW9W0DWXCPYE,1
494q,A53VNQRRFQ785,1
494q,A2V3P1XE33NYC3,1
494q,A1PAR1TMKFPKQE,2
494q,AD317NO9623GZ,1
494q,A2UFD1I8ZO1V4G,1
494q,AKBP92VUQ7G3,1
494q,ATQWZNGQCN1RA,1
494q,A3NU1SQPI1NXY4,1
495q,A1VW9W0DWXCPYE,1
495q,A53VNQRRFQ785,1
495q,A2V3P1XE33NYC3,1
495q,A1PAR1TMKFPKQE,2
495q,AD317NO9623GZ,1
495q,A2UFD1I8ZO1V4G,1
495q,AKBP92VUQ7G3,1
495q,ATQWZNGQCN1RA,1
495q,A3NU1SQPI1NXY4,1
139q,AD317NO9623GZ,3
139q,A2H321P1NSEW35,0
139q,A3NU1SQPI1NXY4,2
139q,ATQWZNGQCN1RA,3
139q,AKBP92VUQ7G3,0
139q,A2UFD1I8ZO1V4G,3
139q,A2V3P1XE33NYC3,2
139q,A3E157ZN8XPUKJ,3
139q,AM2W23THD4CI7,3
497q,AKBP92VUQ7G3,0
497q,A1BHMDRWW9ZYSO,0
497q,A3E157ZN8XPUKJ,0
497q,A2V3P1XE33NYC3,3
497q,AD317NO9623GZ,0
497q,A2UFD1I8ZO1V4G,0
497q,A1PAR1TMKFPKQE,2
497q,A3NU1SQPI1NXY4,0
497q,ATQWZNGQCN1RA,0
490q,A2V3P1XE33NYC3,2
490q,AM2W23THD4CI7,0
490q,AD317NO9623GZ,0
490q,ATQWZNGQCN1RA,0
490q,A1C0Z73809FFDZ,0
490q,A3E157ZN8XPUKJ,0
490q,AKBP92VUQ7G3,0
490q,A2UFD1I8ZO1V4G,2
490q,A3NU1SQPI1NXY4,1
491q,A2V3P1XE33NYC3,3
491q,AM2W23THD4CI7,3
491q,AD317NO9623GZ,3
491q,ATQWZNGQCN1RA,0
491q,A1C0Z73809FFDZ,1
491q,A3E157ZN8XPUKJ,3
491q,AKBP92VUQ7G3,0
491q,A2UFD1I8ZO1V4G,0
491q,A3NU1SQPI1NXY4,3
492q,A2V3P1XE33NYC3,1
492q,AM2W23THD4CI7,1
492q,AD317NO9623GZ,1
492q,ATQWZNGQCN1RA,1
492q,A1C0Z73809FFDZ,1
492q,A3E157ZN8XPUKJ,1
492q,AKBP92VUQ7G3,1
492q,A2UFD1I8ZO1V4G,1
492q,A3NU1SQPI1NXY4,1
493q,A1VW9W0DWXCPYE,3
493q,A53VNQRRFQ785,0
493q,A2V3P1XE33NYC3,3
493q,A1PAR1TMKFPKQE,0
493q,AD317NO9623GZ,0
493q,A2UFD1I8ZO1V4G,2
493q,AKBP92VUQ7G3,0
493q,ATQWZNGQCN1RA,0
493q,A3NU1SQPI1NXY4,0
24q,A2H321P1NSEW35,0
24q,A2UFD1I8ZO1V4G,2
24q,ATQWZNGQCN1RA,2
24q,A3E157ZN8XPUKJ,0
24q,A3NU1SQPI1NXY4,2
24q,A2V3P1XE33NYC3,2
24q,AD317NO9623GZ,2
24q,AKBP92VUQ7G3,0
24q,A1PAR1TMKFPKQE,2
25q,AD317NO9623GZ,1
25q,A2V3P1XE33NYC3,1
25q,A2H321P1NSEW35,1
25q,A3E157ZN8XPUKJ,1
25q,A2UFD1I8ZO1V4G,1
25q,ATQWZNGQCN1RA,1
25q,AKBP92VUQ7G3,1
25q,A3NU1SQPI1NXY4,1
25q,A1PAR1TMKFPKQE,1
26q,AD317NO9623GZ,0
26q,A2V3P1XE33NYC3,3
26q,A2H321P1NSEW35,3
26q,A3E157ZN8XPUKJ,0
26q,A2UFD1I8ZO1V4G,0
26q,ATQWZNGQCN1RA,0
26q,AKBP92VUQ7G3,0
26q,A3NU1SQPI1NXY4,0
26q,A1PAR1TMKFPKQE,0
27q,AD317NO9623GZ,2
27q,A2V3P1XE33NYC3,2
27q,A2H321P1NSEW35,2
27q,A3E157ZN8XPUKJ,2
27q,A2UFD1I8ZO1V4G,2
27q,ATQWZNGQCN1RA,2
27q,AKBP92VUQ7G3,2
27q,A3NU1SQPI1NXY4,2
27q,A1PAR1TMKFPKQE,2
20q,A1PAR1TMKFPKQE,0
20q,AKBP92VUQ7G3,0
20q,A2V3P1XE33NYC3,0
20q,A2AM6H3R1LSM9S,1
20q,AD317NO9623GZ,3
20q,A2UFD1I8ZO1V4G,0
20q,A2H321P1NSEW35,0
20q,A3NU1SQPI1NXY4,2
20q,ATQWZNGQCN1RA,0
21q,A2H321P1NSEW35,3
21q,A2UFD1I8ZO1V4G,3
21q,ATQWZNGQCN1RA,3
21q,A3E157ZN8XPUKJ,3
21q,A3NU1SQPI1NXY4,3
21q,A2V3P1XE33NYC3,3
21q,AD317NO9623GZ,3
21q,AKBP92VUQ7G3,3
21q,A1PAR1TMKFPKQE,3
22q,A2H321P1NSEW35,0
22q,A2UFD1I8ZO1V4G,2
22q,ATQWZNGQCN1RA,0
22q,A3E157ZN8XPUKJ,0
